location_id,latitude,longitude,population_2020,access_pct,people_no_access
4375,-11.005196,-64.42206,84564.59079877961,,0
4560,-8.078392,-62.663893,54987.04257736762,,0
3359,-9.222512,-63.358595,724613.8201689493,,0
2035,-7.767983,-64.097008,43146.72345750329,,0
3979,-9.347952,-59.676711,66194.5527769962,,0
2888,-10.450829,-60.632125,5965.601605706852,,0
912,-8.934659,-61.628934,62799.08397936533,,0
2408,-7.907042,-60.003006,20959.689631414472,,0
3439,-5.288405,-61.851087,43505.37839548847,,0
2143,-6.858132,-61.753712,17223.24813223473,,0
304,-5.689364,-63.424591,16755.125250200195,,0
4056,-4.216949,-63.361933,84403.9561842084,,0
1929,-3.476175,-62.131622,95074.5397705149,,0
478,-8.53247,-58.031526,1895.598572714796,,0
3488,-10.141352,-57.532395,53094.774555228185,,0
1623,-27.449566,-52.277036,1613344.0659090728,,0
3498,-29.26906,-52.087127,3412397.4440152645,,0
3701,-28.233504,-50.762087,692687.6314694881,,0
1054,2.495586,-54.163594,17215.903427913727,,0
2418,1.701272,-52.417232,38682.09436012364,,0
918,-5.614534,-60.116454,34093.04426613983,,0
3579,-6.541691,-58.871732,4685.418723978026,,0
3323,-1.17013,-50.01331,289142.9200746827,,0
3631,-4.334148,-58.79354,108935.70556553174,,0
159,-3.648511,-57.424239,127759.34071635752,,0
3421,-0.8046109999999999,-47.055775,685955.1360645294,,0
762,3.126166,-51.025732,25530.83378287801,,0
1166,-1.909257,-45.9315,566044.9001171365,,0
706,-0.315083,-48.661424,166215.0467146188,,0
5,-5.307825,-36.006139,2478240.311648652,,0
695,42.995655,-8.577739,2883695.472847701,,0
1097,50.97962,-4.501738,2881406.506260153,,0
3559,44.824295,-0.92647,2356369.1563387136,,0
3624,49.339652,-0.7342009999999999,1999224.579770565,,0
2550,49.687855,1.560527,15425518.52232939,,0
2086,46.385638,-1.282332,3348061.50443089,,0
284,48.28143,-2.480623,3696397.369543612,,0
3335,53.295088,-0.1766669999999999,7482625.280993152,,0
3444,51.322845,-2.056151,9344847.462435437,,0
1917,52.86256,-2.734108,13863587.236683557,,0
768,51.392726,0.4655429999999999,19739698.770513535,,0
91,54.923273,-1.400078,5457804.425073981,,0
4894,52.190539,4.566254,11775357.646704225,,0
3508,53.334851,5.969164,2518041.5855935663,,0
554,58.299251,6.783635,431367.6687742546,,0
884,48.7491,4.099716,3458636.7939271927,,0
1829,47.88521,0.876908,3492802.1169013977,,0
19,41.756868,-3.584813,1072621.7488536837,,0
3130,40.467351,-2.2047,663749.5585680008,,0
3069,43.315703,-2.763758,3677611.780321687,,0
3926,40.409738,-4.372971,8611023.946020126,,0
1927,43.445268,-5.436387,1472647.8776939586,,0
2133,41.478203,-6.280874,966996.2995584664,,0
728,48.157761,-92.084094,63054.09746993969,,0
2278,46.076991,-92.81747600000001,1756142.9177601133,,0
3695,47.915514,-89.802255,125476.003172037,,0
4675,46.90375,-91.042591,92426.54905069899,,0
4791,32.297034,-92.466497,519599.4690213432,,0
1410,52.746568,-127.1654,2329.4609305568774,,0
4640,53.360293,-125.212866,5417.992050225798,,0
340,19.556164,-105.054107,576714.9249046538,43.14857482910156,327871
1192,-33.423971,-71.640624,5649075.257728338,,0
2522,-37.292394,-70.274108,124241.13577508926,,0
4322,-53.825618,-70.000564,30973.19800233934,,0
3337,-52.496582,-71.330424,65905.06759427753,,0
3774,-16.756085,-69.696854,508188.61800038815,,0
1640,-25.257241,-70.397829,66263.20251262188,,0
4179,-27.990595,-53.748938,1055521.8599580228,,0
3317,58.420092,-109.382872,43.09055611428903,,0
3340,60.068055,-109.756935,79.98116549049973,,0
877,59.084607,-112.237751,3721.708594990836,,0
1952,56.933816,-110.849679,100498.46631323968,,0
879,50.38692,-106.794469,80964.43921405496,,0
2677,48.631392,-107.754876,19065.064151894596,,0
3251,48.707433,-105.2678,28010.51518070561,,0
3590,54.027085,-106.358519,65452.756016314364,,0
4612,51.990465,-105.125556,64045.010495154565,,0
291,53.155224,-103.651551,36453.55527233644,,0
858,53.947115,-109.619976,117916.8414882052,,0
2712,51.466794,-109.432487,32880.36926884996,,0
2080,52.532096,-107.101907,379091.3938714617,,0
2799,55.336465,-107.756365,9864.525105700446,,0
4657,55.475821,-110.063119,7161.062818815861,,0
1371,31.562092,-95.395789,1058833.063800302,,0
1053,41.347364,-101.906539,74266.3639926362,,0
4496,42.384137,-99.534658,28190.470464108326,,0
2115,46.658396,-103.777075,57532.5981527021,,0
2562,43.282203,-100.943627,31302.84745089472,,0
2833,56.741695,-117.799468,28627.40643300299,,0
4823,58.354452,-119.355163,1954.8658114727164,,0
1534,59.730639,-121.934561,201.07571907126385,,0
2859,41.772687,-96.797848,1406603.6718181968,,0
1431,45.95206,-99.377233,43363.63497828925,,0
4403,44.575027,-100.339913,34513.424193816725,,0
4568,44.889632,-98.230902,85770.65254702978,,0
3655,45.78165,-101.550255,23602.167614223577,,0
2710,47.378028,-100.950212,217283.5228979052,,0
4788,49.127102,-96.39689000000001,126446.42455595816,,0
2242,48.010661,-95.162955,132359.11992659402,,0
1308,50.27703,-94.73306400000001,25897.94003105492,,0
3807,51.473629,-96.51372,19850.4796081636,,0
2809,50.115373,-97.688076,899211.1161420683,,0
343,48.379814,-98.086344,110623.39650546806,,0
3725,46.935696,-97.222512,392293.2374073221,,0
2938,39.611667,-81.272418,1379133.524255209,,0
4896,39.726601,-83.153072,3065591.6326584816,,0
1379,43.830127,-83.342283,1757893.308065543,,0
2559,42.429687,-85.175926,2913048.0491394997,,0
3574,45.06561,-84.634881,496265.3610598642,,0
267,40.94407,-83.666702,2273720.913083773,,0
2206,45.367294,-81.402179,39538.30954356911,,0
4687,44.024349,-81.341813,308342.7468738556,,0
2800,42.280868,-82.13866,6254377.793776744,,0
3998,45.571733,-79.20506,154556.0525057569,,0
1703,45.463192,-77.120502,203710.51878116757,,0
3260,44.147224,-75.79842,851072.4003846723,,0
3652,47.2257,-86.393694,3596.279040776079,,0
2711,48.611612,-84.670452,9861.429570301614,,0
1164,48.545723,-87.734885,12312.668594416156,,0
424,46.640884,-84.33355,137739.29822721466,,0
3295,54.608376,-78.739177,4070.7205323558305,,0
2816,48.089461,-77.658495,73039.82874088074,,0
1253,47.794011,-75.051838,3418.180211343917,,0
3792,48.295856,-72.951777,58592.97641249911,,0
2018,49.766891,-71.887751,55386.103195272764,,0
4606,46.544027,-70.207023,554718.2681442772,,0
1159,44.939148,-69.539905,786597.4111101633,,0
2530,46.682581,-68.2871,156783.9958845616,,0
814,47.903949,-70.331169,204302.51561744104,,0
4127,45.070433,-71.539909,533228.6539857123,,0
2812,46.799954,-72.343812,1118183.2332270662,,0
4643,51.657388,-60.900388,0.0,,0
2821,51.060456,-62.785365,1161.1907489281584,,0
397,50.343242,-60.138902,1398.0757524326,,0
2831,51.823836,-58.616044,1742.8668463512638,,0
1498,52.987084,-60.756084,9588.49012408193,,0
4973,52.387822,-62.600841,0.0,,0
3940,57.17354,-70.266952,0.0,,0
4383,54.637665,-70.539119,0.0,,0
1792,56.928455,-75.473669,379.3280544281006,,0
1323,58.642507,-72.664865,0.0,,0
4703,58.229018,-75.74617,0.0,,0
4254,55.418421,-76.561017,1425.9376695938115,,0
543,55.893927,-71.588003,0.0,,0
189,58.682754,-78.462101,0.0,,0
4394,32.789517,-80.118696,1140102.421479527,,0
3430,30.262017,-83.102394,770214.3889161877,,0
2284,29.718074,-81.396866,2741977.8606721163,,0
3533,21.369191,-77.884458,987375.9762274356,,0
560,25.211759,-76.250935,190.10769653320312,,0
4780,-2.510468,-61.196267,39920.26222498715,,0
1558,-3.124876,-59.988112,2640506.794039056,,0
3811,1.356296,-68.659263,11080.367716436216,,0
2258,0.01297,-68.023275,26963.445313976797,,0
1755,-0.1989279999999999,-63.644794,4731.570976398885,,0
3566,1.117265,-62.616199,4075.432869986791,,0
538,-1.287931,-61.626947,8860.208859160542,,0
3417,-1.984516,-63.061548,12982.680588924875,,0
3181,-1.549924,-66.030916,15155.62629347324,,0
4656,-0.007879,-61.315271,4998.914416929499,,0
1011,-2.591374,-64.518214,86390.8020358118,,0
1720,3.875913,-56.126797,23069.093656778336,,0
234,29.816734,-93.071947,1086685.224249449,,0
3005,29.807973,-90.829062,2503955.281672091,,0
3414,31.335805,-93.565186,351424.62812281214,,0
1852,31.447012,-91.317935,455116.12064485496,,0
2210,29.583741,-95.728299,7663964.254826011,,0
3252,18.439167,-95.528629,1976024.2810344696,,0
2894,17.822233,-97.735074,2754598.2596079726,63.3949089050293,1008323
1147,16.848764,-96.241435,2615024.5743371844,31.653858184814453,1787268
247,24.140535,-98.105736,320853.1324142866,0.0,320853
4510,30.543147,-86.542264,903639.1621750781,,0
1114,30.322002,-85.001837,916169.387271046,,0
2084,32.210861,-86.149387,1132196.09932537,,0
635,30.692354,-88.438557,1184650.5783939287,,0
601,57.037257,-106.907755,3.723415735177696,,0
1914,55.363977,-104.402347,11620.218561328193,,0
3166,64.418762,-92.666703,0.0,,0
1754,62.753368,-92.499188,2739.7392843328416,,0
3052,68.929449,-103.969123,1976.41345122084,,0
4735,67.433888,-109.802798,0.0,,0
838,64.88376,-108.044161,0.0,,0
2369,66.248292,-111.470569,0.0,,0
3482,67.602526,-113.460102,1668.362085238099,,0
2104,66.868036,-106.778289,5.919760583899915,,0
1177,68.749692,-109.106545,0.2258029319345951,,0
4264,70.277319,-109.746728,0.0,,0
2707,69.57526,-113.568933,0.0,,0
3969,58.069768,-104.879076,36.20924173634921,,0
2357,57.109796,-102.847376,2553.888940172197,,0
1850,59.256619,-106.74501,2544.786712767953,,0
4810,61.74658,-109.140027,84.45298588403966,,0
1644,-72.881902,33.677759,0.0,,0
4620,-72.814655,29.194204,0.0,,0
541,-75.219585,31.4795,0.0,,0
2150,-70.868393,32.874044,0.0,,0
4480,-76.27908,34.88832,0.0,,0
2932,-75.032947,38.128614,0.0,,0
3651,-69.741842,36.791567,0.0,,0
4074,-72.887876,51.278039,0.0,,0
384,-73.189027,56.124035,0.0,,0
2665,-68.137594,53.22011,0.0,,0
4218,-69.51798,54.054387,0.0,,0
2523,-74.562218,60.80329,0.0,,0
3101,-77.82885,65.883289,0.0,,0
4531,-75.433771,56.419204,0.0,,0
866,-76.45131,60.012617,0.0,,0
4857,-79.154855,64.655945,0.0,,0
4114,-70.747543,77.718392,0.0,,0
1820,-69.311846,77.650919,0.0,,0
4121,-72.249258,77.723691,0.0,,0
2769,-31.196834,144.392276,972.2503157071768,,0
4042,-31.745413,146.14473,4877.417018771172,,0
491,-32.935762,145.192209,2612.332916777581,,0
1350,-29.669342,145.423178,2657.3827866017814,,0
4754,-28.467934,146.157519,1665.0316883474588,,0
3180,-24.487011,148.271592,9156.426988333464,,0
883,-23.246145,150.294519,147735.0380497332,,0
4410,-23.34936,146.42082,1659.5411592423916,,0
2498,-27.536126,150.168797,17818.83975815773,,0
470,-28.53272,148.233168,5759.376739323139,,0
1275,-25.855767,149.274105,12551.409673273563,,0
3010,-29.345129,150.056362,38951.92173087597,,0
967,-28.779122,151.879681,57559.15797102451,,0
3224,-27.170146,152.147659,1578109.99749748,,0
2804,-25.076276,151.068687,48203.96174399904,,0
1359,-31.306551,142.265205,279.54059758782387,,0
170,-28.615317,142.57913,98.404550566338,,0
4866,-28.601052,144.608946,214.2735786177218,,0
3894,-29.986112,143.428197,273.15081242099404,,0
3669,-29.852615,141.464021,167.70826190989465,,0
2699,-29.834749,128.412463,70.4188193557784,,0
811,-31.62516,128.378973,110.20894198666792,,0
4049,-32.103263,133.448468,4783.884266305133,,0
461,-32.123012,138.163795,30164.39111390451,,0
2333,-30.792423,140.081981,147.0888285286128,,0
2734,-30.348594,137.984121,1519.4080335343124,,0
3466,-32.611913,140.133874,405.1114792823791,,0
4692,-31.643599,136.723287,4881.045709491198,,0
3221,-33.371826,136.920132,44059.7189987218,,0
2079,-34.145321,138.820486,1024281.8155716732,,0
4651,-25.947833,145.122174,402.9358571991325,,0
2731,-24.07258,144.142943,4243.110184259713,,0
637,-24.729458,146.429512,2666.9575446248055,,0
1322,-25.801325,143.665967,188.53084917366505,,0
2873,-26.576986,147.516941,2761.42508032918,,0
1715,-27.231807,145.703062,3742.830970749259,,0
3283,-27.485514,143.878961,919.9434741232544,,0
395,-22.981119,142.389652,1262.8614572696388,,0
1252,-28.805333,139.343343,94.68633529759244,,0
2305,-15.744953,135.952379,1266.2534254726488,,0
4050,61.130561,126.820336,21156.173976898193,,0
1298,62.192602,124.382035,10055.49128460884,,0
3278,69.993143,99.058283,1342.5177975278348,,0
1940,68.131983,95.697797,932.3103747293352,,0
801,66.008087,94.70123,625.2783918608911,,0
3517,62.123718,93.749265,906.7288979738951,,0
4800,64.722674,95.031748,591.3664995580912,,0
2192,63.872691,92.66068000000001,847.9285260438918,,0
3990,61.09239,96.859363,499.17503087222576,,0
1466,60.358017,94.232937,6611.109857425094,,0
1044,62.134723,90.423628,2566.56367957592,,0
3060,66.445733,85.331065,2696.584899547277,,0
1188,65.134935,87.876279,2887.872059781628,,0
4736,62.334199,147.429556,3668.007214486599,,0
3507,63.900633,146.125876,3169.822361499071,,0
603,65.530705,147.465107,2510.1347505897284,,0
975,62.499063,144.620358,3276.038133814931,,0
3661,61.097863,146.507451,2270.035647302866,,0
4592,61.490956,152.395089,8491.156181901693,,0
2110,63.578969,149.594257,7228.218227773904,,0
1547,61.531313,149.611839,5142.3244669483975,,0
524,62.411757,154.521258,1476.3501728326082,,0
1536,64.907725,153.19771,1948.9180764108896,,0
3105,59.822288,150.162841,76422.58966521034,,0
988,59.106619,153.120144,2140.2448512548,,0
2742,60.624621,154.968019,2055.2605872924796,,0
486,66.455203,128.027199,2960.0133144408464,,0
4782,66.390947,131.584709,2998.2709134817123,,0
2006,67.431173,133.555583,3058.7649879157543,,0
861,69.527989,132.823838,3098.122395925573,,0
3261,68.002883,129.228709,1845.2607094943523,,0
4593,50.169853,136.765632,289648.16987419315,,0
1851,51.003105,138.394051,32075.92013907433,,0
684,52.900929,136.522339,7917.321901609014,,0
2017,48.831739,133.327462,429333.202298522,,0
2432,46.79848,134.904192,491185.0926358644,,0
698,48.8326,136.742138,296660.9258097708,,0
950,46.883837,132.133877,2322685.9605015516,,0
2526,48.54305,130.509245,232895.2160030603,,0
1625,49.292861,127.936321,542985.7203960246,,0
4587,52.748391,120.143298,33366.99706912972,,0
4830,49.784591,129.82837,111714.07500600816,,0
4853,56.946753,132.761499,475.8309768140316,,0
4010,58.02407,128.139376,8882.54837179184,,0
1041,59.825004,133.039386,5148.0870184749365,,0
1698,61.870494,135.775004,9456.001114308834,,0
1685,57.704379,130.786962,9432.404302582145,,0
3900,58.370895,133.418237,809.139850795269,,0
3422,59.299184,129.925399,9374.578193426132,,0
3812,60.430875,136.540381,3053.554190516472,,0
2396,58.815429,136.46247,879.3614044860004,,0
2066,51.363967,128.181956,339271.16553626955,,0
3916,68.051782,165.315229,1222.9352466613054,,0
4133,69.432459,166.222431,729.2632592632943,,0
505,68.308428,169.729644,1541.5763684604317,,0
2634,63.230781,162.558153,778.1680576123763,,0
828,61.41687,161.822467,874.7432184372155,,0
2927,60.59346,165.018823,1381.950280411922,,0
3798,65.491135,161.171446,1111.503550760448,,0
1304,64.328388,158.963295,1185.4133103489876,,0
1689,66.684337,163.372312,1393.383900165558,,0
1637,56.226329,162.393001,3974.313300096895,,0
3896,57.964806,161.862803,3379.8617734449217,,0
1215,58.894442,164.524474,273.94789401949674,,0
4188,54.829246,162.076753,7772.392566875089,,0
511,55.048089,166.229036,0.0,,0
2491,55.622905,159.224617,12284.669900026172,,0
4814,-29.297357,29.985765,2391721.0327268094,86.53981958143413,321930
3356,-29.542733,28.437147,1768052.466255039,56.94309164881706,761269
919,-30.590635,30.51386,3653251.4504511952,87.4770169725605,457496
3367,-26.681492,27.146309,6525028.577170372,95.18599753307574,314115
2087,-28.174695,25.869972,902871.314789012,84.29869482252333,141763
934,-25.770073,25.492871,1383149.0997556765,77.93168937798703,305238
618,-27.966184,28.194678,735558.3977205157,81.60566269723992,135301
1311,-24.450189,34.917247,525439.1415634155,20.187711238861084,419365
2935,-22.530519,33.495942,94523.91554641725,13.250011444091797,81999
4655,-24.834981,33.486981,1300325.7709770205,73.48153492808342,344826
2310,-23.818656,25.47749,656881.0532342736,82.96226277844659,111918
2145,-13.064176,19.865124,309632.472867012,,0
4706,-13.589735,18.627632,64863.708998680115,,0
3238,-14.544592,17.705116,185949.50065803528,,0
4470,-8.242011,22.017425,841130.9024963379,,0
1092,-6.535463,20.893634,3830269.288208008,20.0,3064215
3600,-6.876333,18.904938,797728.056804657,,0
1958,-19.093865,14.938572,33806.78844869137,,0
649,-16.952054,14.779836,720083.0536673069,6.998859405517578,669685
4200,-17.194378,13.330757,127386.51349592207,,0
2552,-19.086479,12.990809,12056.81160302274,,0
2493,-17.918784,16.463412,748621.3695848881,,0
4393,-20.590814,15.243075,28431.44314673543,,0
25,-20.957112,13.734307,1735.5835545040318,,0
1209,-20.457716,16.745189,76024.37797540426,,0
1358,17.05297,75.879787,9603913.987426756,,0
3298,15.402833,75.865193,9155879.553009031,,0
2518,16.667445,77.812459,20375736.710876465,,0
3153,18.64827,76.351664,13304667.55419922,,0
4498,17.943589,74.501312,14221125.441162108,,0
2774,16.476121,74.021803,11685673.112670898,,0
2991,21.41328,74.974371,15004574.238067629,,0
1728,20.694535,77.292873,14922375.81842041,,0
500,19.555592,74.895123,14891089.374710085,,0
878,22.744672,76.107487,14554351.583496094,,0
3584,23.132457,74.48463,13228364.370605469,,0
1099,22.12985,72.911242,28516273.584136844,,0
2134,20.052716,72.741723,27116516.554145813,,0
2501,0.982983,40.896824,374507.64435586333,15.10007905960083,317957
4266,1.306097,42.586564,351572.12800216675,,0
699,2.726195,41.937894,544913.2704086304,4.396386464436849,520957
4192,2.922047,40.471426,1760028.8447799685,1.5337307453155518,1733035
1184,-0.0873469999999999,42.599671,477301.2494535446,,0
4860,0.86768,39.477095,593569.7593975067,20.427407264709473,472319
1381,2.139565,39.299457,782311.1241941452,30.600712478160858,542918
113,-0.465359,39.729351,1183596.064508438,74.96243286132812,296344
3686,-1.430874,41.686037,217413.6340379715,10.293160676956177,195035
3890,5.129978,45.057793,346703.5449371338,,0
4903,6.318952,45.528478,233106.16938781735,,0
662,6.238834,43.762249,693761.3280410767,,0
3945,4.937346,43.01759,409012.2999801636,,0
1895,3.840134,44.205434,663708.5881652832,,0
4913,4.013842,45.679149,360492.88369750977,,0
1315,5.406257,46.506109,285425.20539855957,,0
4411,37.934094,75.491668,645254.4705427396,,0
2247,36.5672,78.225805,990800.7347043823,,0
1858,36.572691,75.560155,289493.57588755025,82.06777318318684,51913
473,37.044263,72.808344,380292.9075553418,62.45552444458008,142779
2451,40.976149,73.585095,4020883.32334882,,0
3428,38.580047,72.199484,267404.0590815842,,0
1604,39.144273,74.341183,144045.7161864949,,0
333,42.821239,74.104411,1807264.2447166443,,0
4337,42.064473,75.678445,449549.9051513672,,0
4486,39.840444,76.086664,3370210.441276081,,0
2277,40.776463,68.62121,7410235.616757683,,0
713,42.879801,68.482196,1815310.8704676628,,0
2107,41.953203,71.231307,4141505.6969108586,,0
1004,39.906243,71.104288,7014728.763679504,,0
3400,39.122679,69.176832,3455103.095413208,,0
4512,41.834045,67.334806,410482.17899668217,,0
238,39.169774,67.140627,4572946.178375244,,0
3994,26.930739,82.209184,32214823.510925293,,0
1096,28.488859,81.856033,9902570.837423205,35.21599317666812,6415282
2837,27.890752,83.78342,13072041.022190273,53.499412029288536,6078576
449,25.769425,83.596475,42056212.6940918,,0
1855,27.337136,79.656649,31733528.6484375,,0
2208,25.804194,81.195887,31507571.280029297,,0
4517,24.936471,82.333146,19588083.021728516,,0
3306,-1.735489,112.041378,803853.5907592772,,0
2943,-0.8309689999999998,113.782606,642487.6211166382,,0
732,-2.243288,106.143255,281661.0509388447,99.96027374267578,112
2171,2.373344,102.152645,10339540.958931563,100.0,0
585,1.165216,104.392965,6954766.925700188,100.0,0
1944,0.254446,102.427922,3256732.8034987003,,0
1738,4.683294,103.394688,761901.8118343279,100.0,0
1907,6.442909,101.801414,2840484.5896236897,83.76922988891602,461033
4500,5.119871,102.114186,759881.7160762288,100.0,0
4790,3.812126,102.41022,2180190.3455553055,,0
3599,2.613359,103.670749,1089936.5465402603,100.0,0
2464,36.779116,3.628126,9038244.748371124,96.33638822734356,331126
748,30.662683,17.391573,55938.176233530045,,0
1351,40.808393,14.44169,6293385.917994331,,0
3557,41.536218,12.629916,5578144.265912941,,0
4313,38.063999,15.855089,898555.683816839,,0
331,39.034667,17.115439,1140545.9239947724,,0
476,43.295849,13.103435,3212843.188502033,,0
2687,47.98091,7.005163,7029478.26474762,,0
1103,46.206793,11.784175,5764280.188927893,,0
4628,44.467705,12.065931,4122566.8715943415,,0
3571,45.144537,13.668058,1340009.1184398234,,0
2697,47.212446,9.513315,6117272.656563163,,0
3148,46.632922,14.253394,2797896.1334235095,,0
4502,28.376481,-6.676842,7108.8523416519165,,0
4876,34.30856,-4.564293,4520662.8759326935,,0
3939,33.184341,-6.675351,7298410.121738434,,0
908,34.999985,-5.876242,4622197.721719146,,0
2099,34.867055,-3.119485,1694726.1115323603,100.0,0
2101,37.197126,-5.090219,4677119.817742467,,0
2623,25.847164,-7.71123,3989.1463287323713,,0
3586,27.350742,-8.081879,25069.320197030906,100.0,0
1416,26.325821,-9.682461,473.79617708176374,,0
3765,24.935744,-9.044524,957.3404096364976,0.10766047984361649,956
4544,23.681369,-8.288644,795.5153840780257,,0
4602,-2.107011,35.116845,842292.7491378784,9.412074943383535,763016
791,-0.694608,35.765309,10042910.956127169,57.759502042646275,4242176
1844,-1.792848,33.827546,4188436.0757576223,30.38199594111766,2915906
2057,-2.845606,36.28854,2504863.533058226,46.05615027054496,1351220
320,-4.11749,34.636241,2316147.7394670434,25.339399583199445,1729250
2246,29.77429,26.806344,16624.038338541985,,0
4084,31.125502,27.729444,258067.9353863001,100.0,0
4306,29.154208,24.985305,45553.187332566835,10.255838394165039,40881
3051,35.480433,23.659479,207618.77854943275,,0
751,31.617449,25.88843,106112.60720531922,,0
3555,21.768903,17.421777,10023.963817596436,,0
3754,28.764616,17.924826,45772.09444999694,6.104532718658447,42978
116,21.183682,37.116023,49576.37874893099,,0
609,13.422483,33.473912,2612806.307144165,,0
1496,14.300673,36.007419,1763401.4497833252,10.453095626831054,1579071
3160,12.756902,35.217704,867224.219078064,61.268927574157715,335885
2385,17.902592,36.968255,754858.6972351073,,0
3091,16.217158,37.065981,1855314.8922424316,0.0,1855315
3281,19.573977,37.180704,606375.8349952698,,0
552,16.928346,38.897277,691716.3138427734,2.8189995288848877,672217
1594,19.305563,28.038366,92305.6830444336,,0
4938,20.865157,28.506291,12407.594469547272,,0
4102,22.137466,28.562686,3101.5469876527786,,0
1389,25.960919,28.661085,131099.79344284534,100.0,0
2798,25.849576,30.613097,97484.16468572617,99.99979400634766,0
4462,24.485779,30.10136,24241.107585716993,,0
3592,24.841254,27.290844,0.0,,0
4216,26.105,26.613305,0.0,,0
823,27.61125,30.963194,11461265.042297274,100.0,0
2111,28.500085,28.689395,52954.66537599568,,0
35,27.810185,26.50376,0.0,,0
1760,8.302474,24.898539,75787.57324361801,,0
2561,10.93184,21.556041,200538.18424415588,,0
4905,10.158369,22.59037,113786.68746089935,0.0,113787
2781,9.937347,24.229554,644796.0710391998,,0
1314,11.099403,31.984054,353607.5588912964,,0
3625,10.719126,33.493036,561295.5723266602,,0
4679,12.541432,32.474236,1109140.0082550049,,0
2949,10.556087,30.333168,351517.20960235596,,0
2161,9.109997000000002,31.530209,877795.0237579346,,0
2767,7.48941,21.297717,76745.82315683365,,0
1531,6.233277,22.748672,44787.02577137947,21.164520263671875,35308
4039,6.051956,21.314553,284898.12547302246,,0
4627,8.351446,20.284486,29231.723635673523,0.0,29232
553,8.721921,22.624284,59614.260328054435,,0
4573,7.272302,23.587928,9249.217747926712,,0
980,7.119233,19.555069,226658.69085121155,,0
349,8.060223,16.474896,1820236.2985839844,24.671395889350347,1371159
1225,-1.245891,23.060907,382370.9370498918,,0
235,-3.321903,20.912303,309807.67974853516,10.71037769317627,276626
3409,-3.243109,15.028104,43263.59044456482,,0
675,-3.680158,16.897831,624194.8512620926,,0
2478,-1.651076,15.550102,118928.94047164916,,0
2459,-0.5244849999999999,14.044732,242465.7144203186,,0
2061,-16.044569,30.88908,668079.3861701488,56.16609191894531,292845
549,-14.049803,31.502434,1515738.1066570282,27.97438584268093,1091720
2400,-14.73026,29.448407,624756.0023460388,29.21980778830392,442203
4888,-15.487017,32.08629,306878.9728875384,17.21500520706177,254050
1216,-17.124373,28.803347,724201.7744357288,9.886178834097725,652606
4745,-17.386733,30.417927,2828917.714691162,47.29068168004354,1491103
4629,-21.212133,33.378825,416907.4478225708,6.886307994524638,388198
4125,-17.271834,32.036379,1326543.295846939,28.397112011909485,949843
1326,-16.325993,33.303695,1056140.530260086,75.65467079480489,257121
1885,-19.886117,33.980246,1253309.186189175,42.703393499056496,718104
887,-18.110087,35.502141,1190589.8768463137,23.947081724802654,905478
4783,-19.399403,35.367826,421978.6598434448,64.66060892740886,149125
4208,-17.960992,36.971651,1222921.277191162,3.4618635773658752,1180585
2225,-16.425281,36.612999,2290004.251220703,9.698299874862036,2067913
3611,-16.282971,34.901039,6056021.552841306,38.511641558259726,3723748
3129,-18.340837,33.285466,1953698.045726776,50.37581077347631,969507
4209,12.036017,16.651618,449638.1489868164,2.595600128173828,437967
3378,13.866874,12.286153,635520.3127803802,100.0,0
2611,13.638392,10.673495,1410785.2033195496,9.86649731794993,1271590
4478,15.544206,12.550061,21887.56066799164,,0
285,15.431913,11.137063,23433.178678512573,,0
3357,11.841014,13.916337,4700263.021850586,26.497795451071955,3454797
4601,13.124867,13.574588,1411335.9521255493,0.32709584065846037,1406720
1321,12.261172,12.252549,1721734.9983520508,16.320350719615817,1440742
2372,10.284575,11.732601,5898362.7420043945,28.842205707103975,4197145
977,9.85649,13.802088,6210227.86474216,31.15543035353933,4275405
512,12.754033,15.249321,2870543.4233187437,37.744620603673596,1787068
2248,10.502995,15.739271,2578578.305118561,10.544067174196243,2306691
4279,11.229877,-12.144288,1848126.74899292,18.753279731554144,1501542
3245,12.229133,-11.156185,486053.08989715576,48.54074478149414,250119
1108,10.625973,-10.681838,829889.5645141602,33.25170869827271,553937
3274,12.616651,-14.121836,1762321.4580917358,38.515063945452376,1083562
1417,10.965624,-13.662397,3420114.609275818,62.23500772151682,1291606
3711,9.283074,-11.510225,1547018.0468597412,19.411734867095948,1246715
4066,13.254513,-3.090278,2103559.346862793,25.951390531327988,1557656
1335,14.139544,1.306862,1527645.5872192385,,0
4171,14.326722,-0.1371199999999999,1310160.7168121338,0.9561823265893119,1297633
4799,-6.167843,14.892647,655321.8820037842,100.0,0
1259,-6.487647,16.403101,425838.7866744995,,0
2353,-4.875419,15.246313,9751489.137425901,100.0,0
2860,-7.459622,14.833086,659111.8729286194,59.26051616668701,268519
81,-5.744617,13.515945,2404704.035969576,97.90190505981445,50453
1494,3.200435,10.981469,1111745.9989624023,63.03458622523716,410962
4555,2.449461,9.875513,402694.6216401905,,0
3504,1.656958,11.193672,744914.3885383606,,0
4958,3.621625,12.193456,4497802.508361816,89.8521491156684,456430
4402,4.66573,11.169431,871942.7278900148,42.71742148832841,499471
2223,3.617156,8.632089,4960788.009523369,89.35775339603424,527939
3930,38.682027,21.315294,783470.1581966141,,0
1201,37.048686,21.677145,432411.0588735966,,0
2797,40.166194,28.518782,9923177.635866527,,0
4379,43.199253,45.718628,2615323.605632782,,0
3716,41.776192,45.89768,2405437.5810317993,,0
1583,41.04437,30.527052,3962765.428901583,,0
2181,38.102877,31.905533,1986009.5609895028,,0
