location_id,latitude,longitude,hrea_covered,pop_rel_0,pop_rel_0_5,pop_rel_5_10,pop_rel_10_15,pop_rel_15_20,pop_rel_20_25,pop_rel_25_30,pop_rel_30_35,pop_rel_35_40,pop_rel_40_45,pop_rel_45_50,pop_rel_50_55,pop_rel_55_60,pop_rel_60_65,pop_rel_65_70,pop_rel_70_75,pop_rel_75_80,pop_rel_80_85,pop_rel_85_90,pop_rel_90_95,pop_rel_95_100,pop_rel_100
2837,27.89,83.78,True,6084931.50,134650.31,592123.66,479180.57,259527.69,185247.38,158717.10,150391.77,141536.62,157430.81,127940.17,118696.06,110637.49,112794.51,125545.89,146111.84,154885.81,191424.44,246333.84,410809.12,1763002.27,1220122.19
449,25.77,83.60,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42056212.69
1855,27.34,79.66,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31733528.65
2208,25.80,81.20,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31507571.28
4517,24.94,82.33,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19588083.02
3306,-1.74,112.04,True,34754.36,40810.43,117598.53,93201.13,50811.07,29668.64,16787.44,15809.06,13153.39,18513.49,11481.78,16673.56,17254.46,19725.26,15967.90,17106.19,22787.24,23701.89,38709.97,58965.64,67006.93,63365.22
2943,-0.83,113.78,True,29112.81,58524.88,137217.98,119799.00,61588.92,35494.63,21799.19,13420.53,13477.21,15384.83,6490.58,16300.14,13159.42,11947.14,6538.75,5700.83,6774.71,9612.40,8028.87,9462.86,8309.93,34342.03
732,-2.24,106.14,True,428.60,4689.05,22996.48,30751.09,24890.14,27205.27,28869.23,22365.28,17093.81,17814.92,18007.04,11823.84,8764.48,6654.61,10679.00,7937.85,9615.00,4445.37,2414.62,1647.31,680.74,1887.35
2171,2.37,102.15,True,26.49,97.00,556.09,956.09,822.84,663.43,578.64,439.12,311.47,378.81,285.31,475.36,365.59,328.37,422.91,474.96,446.49,760.88,896.36,1814.13,5122.77,10323317.85
585,1.17,104.39,True,0.00,8.40,86.81,156.48,198.72,183.71,79.46,35.21,40.21,70.19,62.40,25.58,108.24,41.27,176.56,83.03,59.12,147.33,266.69,578.03,3294.63,6949064.87
1944,0.25,102.43,True,30.45,706.61,5471.76,11223.42,9750.15,6455.22,4506.11,3710.02,2730.76,2892.56,2025.20,3322.62,3985.65,4385.76,4535.02,5282.65,6102.58,8812.28,12318.55,18366.40,26787.98,3113331.06
1738,4.68,103.39,True,0.24,8.67,31.21,39.46,107.27,183.57,129.44,157.45,110.95,373.41,220.08,325.33,215.03,202.55,336.29,429.67,444.63,877.27,2056.29,3638.27,13246.85,738767.87
1907,6.44,101.80,True,461480.11,2226.84,4594.23,4933.74,4556.11,4544.20,4990.75,5059.45,4528.57,6459.68,6448.60,6969.34,7727.95,9611.69,11329.59,11825.12,15977.47,21101.16,26903.30,42419.08,106851.90,2069945.72
4500,5.12,102.11,True,112.03,277.56,670.31,515.19,498.26,312.13,334.36,352.02,234.49,433.04,351.18,612.27,684.00,680.11,1195.39,1737.61,1629.00,3055.42,4785.56,8491.37,53505.63,679414.78
4790,3.81,102.41,True,36.78,120.38,293.85,385.49,386.51,328.61,411.84,312.29,405.12,559.39,373.32,475.11,474.15,638.65,586.21,845.59,915.23,1871.87,2309.40,4583.77,10108.64,2153768.15
3599,2.61,103.67,True,7.24,1315.61,2742.02,2338.72,1623.03,1513.34,1030.23,628.32,920.18,1011.98,916.73,1745.04,1353.59,1598.23,3603.67,1926.27,3976.61,6009.31,7308.52,19364.33,42277.36,986726.24
2464,36.78,3.63,True,331186.32,249.45,1324.59,1684.29,1620.15,1885.71,1825.84,2164.10,2936.61,3133.71,4229.44,6192.26,6881.81,7453.61,10911.92,14233.92,18489.41,24794.24,35231.39,59511.78,262592.65,8239711.55
748,30.66,17.39,True,1.05,1612.68,1214.33,1392.91,616.41,417.47,594.45,207.17,279.38,268.62,271.71,538.45,330.38,465.09,408.62,550.28,706.88,917.63,1100.26,2215.33,13137.09,28691.97
1351,40.81,14.44,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6293385.92
3557,41.54,12.63,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5578144.27
4313,38.06,15.86,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,898555.68
331,39.03,17.12,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1140545.92
476,43.30,13.10,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3212843.19
2687,47.98,7.01,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7029478.26
1103,46.21,11.78,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5764280.19
4628,44.47,12.07,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4122566.87
3571,45.14,13.67,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1340009.12
2697,47.21,9.51,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6117272.66
3148,46.63,14.25,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2797896.13
4502,28.38,-6.68,True,0.00,771.72,2118.11,55.98,38.50,0.00,0.00,24.50,28.00,13.99,10.48,35.00,66.29,20.96,7.00,122.42,0.00,76.89,640.44,342.87,1308.12,1427.57
4876,34.31,-4.56,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4520662.88
3939,33.18,-6.68,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7298410.12
908,35.00,-5.88,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4622197.72
2099,34.87,-3.12,True,0.00,0.00,0.00,239.14,363.19,2464.23,3285.41,13200.53,29481.99,16494.91,40531.12,8279.18,42848.23,7253.10,9095.89,18225.16,33451.10,33418.60,27980.31,65024.36,608572.93,734516.71
2101,37.20,-5.09,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4677119.82
2623,25.85,-7.71,True,0.00,1082.06,2677.70,229.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3586,27.35,-8.08,True,0.00,129.75,632.58,219.58,490.03,1203.08,488.56,902.10,967.28,317.31,120.99,216.11,235.35,380.01,131.37,261.81,198.36,617.70,399.26,1023.27,8619.78,7515.05
1416,26.33,-9.68,True,0.00,107.04,350.63,16.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3765,24.94,-9.04,True,956.15,0.21,0.94,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4544,23.68,-8.29,True,0.00,109.99,632.26,53.15,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4602,-2.11,35.12,True,763184.28,4068.77,20600.17,21949.93,11340.57,5015.87,2302.91,1334.34,1245.31,893.07,559.19,408.61,297.01,546.02,505.57,290.90,531.53,262.32,560.22,1461.50,4934.65,0.00
791,-0.69,35.77,True,4244085.11,44439.96,307542.22,404643.35,303106.94,242025.08,230426.26,199315.66,182421.38,184867.13,168468.96,183822.72,168782.73,175751.66,166823.99,176748.57,187769.77,200427.58,228322.40,272561.61,391362.20,1379195.69
1844,-1.79,33.83,True,2918541.57,103698.54,417056.40,292876.80,126359.71,61781.53,34616.57,24787.29,11034.73,10102.45,10355.12,13848.64,9459.90,6632.43,7096.49,7117.71,6628.44,6325.39,11274.31,15776.76,38022.67,55042.61
2057,-2.85,36.29,True,1351629.52,5208.09,23623.25,21101.09,13497.40,8798.20,8511.30,7849.53,5851.55,5879.38,6282.55,6235.43,6306.03,7505.67,8688.40,9246.71,13020.25,17359.00,16267.31,25991.02,146971.98,789039.86
320,-4.12,34.64,True,1729936.65,43623.60,214173.26,88284.18,17418.71,6863.52,5050.96,4565.27,5497.11,2671.68,3363.00,3169.36,3512.52,1997.98,3545.13,3517.67,3849.55,3245.73,5822.16,6898.24,27512.93,131628.51
2246,29.77,26.81,True,8502.33,8121.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4084,31.13,27.73,True,2020.65,9680.53,4321.71,3479.19,1899.23,1745.03,2090.51,1828.98,1180.21,1466.24,2317.68,1996.78,1955.50,2101.41,2484.64,2674.12,3011.60,3861.57,5978.03,9134.27,29899.55,162940.50
4306,29.15,24.99,True,41331.52,272.51,134.17,46.00,30.09,24.78,29.21,23.01,8.41,14.60,16.82,11.95,35.41,21.23,22.57,36.74,63.72,31.40,70.75,94.61,697.99,2535.72
3051,35.48,23.66,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207618.78
751,31.62,25.89,True,8908.05,13575.12,1164.53,1337.11,673.86,657.25,230.07,417.09,758.22,336.27,494.38,539.03,560.86,776.67,258.97,244.56,752.81,1375.64,978.17,2669.97,14161.15,55242.83
3555,21.77,17.42,True,0.00,2300.87,4063.68,809.63,980.72,1385.81,483.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3754,28.76,17.92,True,43836.83,640.56,446.54,26.40,18.27,9.35,6.86,17.43,11.66,3.53,7.68,8.71,13.09,16.42,10.17,6.02,18.47,43.78,21.17,99.19,410.18,99.79
116,21.18,37.12,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49576.38
609,13.42,33.47,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2612806.31
1496,14.30,36.01,True,1586703.23,25806.02,90718.28,18608.95,5686.30,3769.46,1459.67,1759.16,3189.48,3260.16,2969.83,1109.57,1094.97,660.01,1643.23,1649.11,2004.70,1345.04,1417.25,2328.87,6218.16,0.00
3160,12.76,35.22,True,356526.47,67482.96,233717.05,71476.26,14334.87,9301.38,8805.86,1147.81,1717.13,2408.18,3144.33,8322.12,6559.05,4699.63,2514.64,12883.50,1402.39,12041.25,10004.22,4497.34,34237.78,0.00
2385,17.90,36.97,True,0.00,257416.05,488839.37,8603.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3091,16.22,37.07,True,1855315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3281,19.57,37.18,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606375.83
552,16.93,38.90,True,673236.69,3731.98,11290.30,851.11,230.91,243.98,249.49,115.57,159.95,71.82,76.43,18.05,273.91,342.92,35.78,72.19,0.00,714.50,0.00,0.00,0.74,0.00
1594,19.31,28.04,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92305.68
4938,20.87,28.51,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12407.59
4102,22.14,28.56,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3101.55
1389,25.96,28.66,True,8414.35,13824.10,2780.77,1828.26,1135.33,927.47,1142.85,722.15,811.57,819.79,955.31,951.35,1342.17,1422.51,1425.62,1256.46,2537.03,2962.05,6163.13,5435.88,36503.09,37738.56
2798,25.85,30.61,True,1390.11,3061.45,1058.59,1380.41,1265.39,1252.69,1117.84,1059.71,849.38,743.59,505.23,1034.72,1109.84,1414.72,1255.00,1255.38,1437.83,1593.13,2375.44,3645.95,13103.49,55574.30
4462,24.49,30.10,True,692.59,607.27,276.51,431.52,310.63,243.65,72.78,208.79,273.07,122.62,123.21,86.75,888.93,682.54,151.48,1177.11,182.25,846.58,661.36,2529.68,3938.33,9733.47
3592,24.84,27.29,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4216,26.11,26.61,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
823,27.61,30.96,True,0.00,819.26,3724.71,4781.51,7229.32,7869.96,10925.39,6724.55,10089.84,12324.99,13068.45,15939.87,20069.41,27916.61,32634.00,54099.03,65933.86,99280.77,157629.56,311365.62,1877002.29,8721836.05
2111,28.50,28.69,True,4087.65,7347.31,1356.74,795.90,367.73,481.34,485.04,544.30,416.20,398.67,408.15,434.25,455.51,570.40,275.58,541.52,539.10,809.59,231.01,1449.88,6719.25,24239.56
35,27.81,26.50,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1760,8.30,24.90,True,0.00,24017.24,37295.35,12175.75,2299.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2561,10.93,21.56,True,430.80,67326.22,117432.30,15323.84,25.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4905,10.16,22.59,True,113787.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2781,9.94,24.23,True,0.00,205347.01,374247.21,61929.74,3272.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1314,11.10,31.98,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353607.56
3625,10.72,33.49,True,0.00,6298.14,152567.67,240202.13,57085.53,20554.02,16601.41,21565.12,13806.84,9311.12,466.07,0.00,0.00,0.00,7923.22,0.00,0.00,1087.50,5903.57,7923.22,0.00,0.00
4679,12.54,32.47,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1109140.01
2949,10.56,30.33,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351517.21
2161,9.11,31.53,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,877795.02
2767,7.49,21.30,True,596.36,24569.33,34091.96,17292.05,196.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1531,6.23,22.75,True,35577.79,1320.68,2727.10,903.44,140.16,146.73,9.67,107.55,1.02,90.38,170.12,0.00,360.55,215.86,0.00,225.51,513.80,513.57,149.41,857.05,698.95,57.69
4039,6.05,21.31,True,730.30,8351.64,25765.42,18631.65,17997.68,15527.36,2008.48,13498.91,5085.55,10334.17,6516.66,8245.40,10415.27,2611.28,10048.70,24855.69,15805.52,18749.34,8734.78,30328.22,30357.03,299.06
4627,8.35,20.28,True,29232.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
553,8.72,22.62,True,48.65,14567.58,28267.56,14443.51,1368.32,710.59,0.00,4.52,0.00,203.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4573,7.27,23.59,True,0.00,878.11,5400.31,2497.92,427.12,45.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
980,7.12,19.56,True,142.66,11547.99,35822.07,24069.32,6903.17,13372.26,11147.75,39.33,457.71,5312.07,3035.93,7231.80,8552.04,8579.79,263.99,9154.18,9562.54,4267.89,4487.89,39578.12,21898.22,1231.97
349,8.06,16.47,True,1374084.19,59334.36,180635.13,95305.71,27499.58,12762.30,9055.81,5383.59,3543.87,4856.07,3413.89,3258.85,4062.30,3330.68,1480.33,3394.24,3413.73,3385.01,4778.71,3622.63,8132.05,5503.27
1225,-1.25,23.06,True,64459.67,83182.87,117723.91,80847.51,23703.36,8160.27,3462.67,830.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
235,-3.32,20.91,True,284550.94,8191.10,13286.01,3554.44,199.04,26.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3409,-3.24,15.03,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43263.59
675,-3.68,16.90,True,228.70,5279.84,14681.03,10426.17,3918.61,868.16,4937.48,2949.79,583.95,405.55,124.68,539.00,2227.75,5332.90,3071.45,2729.02,7121.13,3887.37,10491.59,14097.23,73704.28,456589.19
2478,-1.65,15.55,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118928.94
2459,-0.52,14.04,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,242465.71
2061,-16.04,30.89,True,296016.90,39117.13,210309.17,62449.58,7937.22,3899.15,2782.21,2535.80,959.18,1749.38,1445.18,823.73,1308.04,2235.38,1791.64,1664.40,3577.10,4803.41,4090.38,4917.98,13611.45,54.98
549,-14.05,31.50,True,1092535.88,36638.24,199830.89,63137.13,11177.81,6105.06,5108.69,3215.45,2886.34,3494.57,2721.19,2690.74,1888.93,2825.89,3038.02,2170.17,3006.48,3801.34,6033.17,11386.24,15510.30,36535.61
2400,-14.73,29.45,True,442774.85,16206.27,78762.62,28719.00,10119.62,6564.91,4040.84,2141.52,2159.16,2651.67,2227.03,1577.20,1591.98,1846.97,2201.96,1947.48,1384.06,3278.04,3416.18,2376.78,7397.98,1369.90
4888,-15.49,32.09,True,254559.87,4424.60,17468.47,4742.49,1524.82,962.11,609.65,466.80,497.86,581.08,192.69,301.13,373.52,497.21,563.56,663.73,632.27,1304.84,814.50,1747.63,5026.14,8923.98
1216,-17.12,28.80,True,653150.68,10157.67,27394.39,4229.12,656.48,531.13,511.67,141.36,505.36,426.79,164.02,90.22,159.02,91.66,347.28,159.59,1820.48,557.68,308.92,736.83,3820.30,18241.11
4745,-17.39,30.42,True,1491547.07,1546.78,16095.68,11853.26,3694.22,2069.74,1590.88,1161.61,1283.79,767.75,1153.18,1704.14,4910.58,2869.68,1694.16,3922.13,4362.18,3651.61,9892.34,10708.07,213586.51,1038852.36
4629,-21.21,33.38,True,388481.81,4769.19,20680.09,2372.10,81.55,46.18,34.62,22.78,57.81,8.57,27.27,7.65,18.65,49.14,49.61,115.08,60.40,11.81,4.84,8.29,0.00,0.00
4125,-17.27,32.04,True,951070.86,30855.71,126848.13,48336.68,13047.27,5599.30,3501.21,2405.53,2181.23,1878.89,2027.21,1996.55,2699.35,1537.65,1891.92,1720.43,1364.12,4311.80,6270.19,6469.19,47992.52,62537.55
1326,-16.33,33.30,True,257490.83,11271.97,48376.85,16112.28,4780.94,2122.92,5214.67,5013.50,4899.65,3304.85,3415.80,3322.20,1689.24,3837.01,4994.76,1582.41,5236.52,4833.89,3063.24,5533.28,8739.96,651303.74
1885,-19.89,33.98,True,719636.57,49401.81,311117.40,64252.18,12883.76,6781.31,6350.81,3789.99,3502.28,2867.92,2841.81,3830.21,2858.30,3469.86,2780.68,4192.55,4587.54,6655.57,8742.23,6336.72,19523.22,6906.46
887,-18.11,35.50,True,906898.32,46473.27,164779.42,21080.74,4265.11,1412.02,1159.20,1162.70,857.96,772.74,1063.31,968.03,736.04,1695.74,816.69,1068.11,959.24,1932.38,2034.57,3109.54,19774.71,7570.02
4783,-19.40,35.37,True,149368.83,1281.03,11404.35,5589.06,2470.80,2234.12,4145.51,2952.53,2096.63,2003.92,804.93,1110.50,1091.99,1935.86,1345.15,1101.27,3297.73,6891.80,12066.74,28559.89,124110.93,56115.11
4208,-17.96,36.97,True,1180646.09,3492.30,5325.99,955.30,514.55,458.83,262.35,163.25,193.84,139.90,163.63,153.61,94.82,212.07,121.43,113.73,343.07,225.48,161.89,667.34,5689.13,22822.66
2225,-16.43,36.61,True,2068480.21,42747.01,140986.09,22892.35,1492.95,810.99,528.01,422.95,458.14,395.04,233.75,325.79,375.25,510.77,393.73,474.37,576.52,516.51,983.33,1715.19,2652.75,2032.56
3611,-16.28,34.90,True,3724393.47,70658.44,317312.89,161683.86,60545.00,40888.74,26528.91,22022.74,18510.13,17121.78,17409.27,17646.94,13435.21,16206.59,13929.11,14131.14,15674.79,18961.37,21584.51,34388.40,187598.93,1225389.34
3129,-18.34,33.29,True,970009.40,15670.36,70223.43,25063.13,8802.99,5752.37,4287.28,3459.16,4232.57,4430.82,3816.60,2112.73,3990.30,5055.64,5758.21,7596.42,9462.18,9034.18,9846.36,21151.24,234032.80,529909.88
4209,12.04,16.65,True,438440.22,2374.27,5775.82,1567.98,139.33,342.87,165.34,89.77,191.62,166.89,71.91,61.75,145.09,76.57,0.42,0.42,5.07,0.00,6.75,2.11,13.93,0.00
3378,13.87,12.29,True,168.49,101878.91,358819.80,51693.49,6281.42,5691.45,4516.41,4714.96,2078.18,5245.53,2404.00,4786.81,6835.48,6563.26,8344.70,1949.16,1587.70,3318.67,1546.20,6383.16,15038.61,35673.91
2611,13.64,10.67,True,1273659.13,36831.61,72668.98,9019.25,1275.29,592.68,577.63,603.55,392.47,411.21,967.09,629.61,728.04,605.06,420.78,915.51,1250.35,2387.22,3846.30,1631.98,989.44,382.00
4478,15.54,12.55,True,0.00,1613.08,8292.15,1092.88,738.62,1606.59,257.00,176.74,0.00,0.00,433.77,0.00,125.72,64.11,0.00,16.03,112.22,137.35,240.54,1218.42,1964.40,3797.93
285,15.43,11.14,True,0.00,5975.85,12718.49,800.95,848.39,656.30,0.00,1360.63,0.00,0.00,592.27,0.00,0.00,0.00,176.25,0.00,256.02,0.00,0.00,16.02,32.00,0.00
3357,11.84,13.92,True,3455865.85,31518.89,88800.99,32819.80,9412.99,5146.91,4607.69,3469.21,3415.85,4383.28,5086.02,1466.46,7904.79,2809.07,13033.11,10279.05,2973.00,4344.35,10875.74,23537.07,80577.08,897935.80
4601,13.12,13.57,True,1406752.44,1121.45,2894.34,408.80,33.99,7.06,16.66,8.86,16.41,5.09,13.19,14.20,17.39,10.08,4.06,0.53,8.84,0.74,0.00,1.84,0.00,0.00
1321,12.26,12.25,True,1442478.52,63245.97,137850.88,24462.73,1827.52,918.07,459.06,859.00,1153.27,1466.38,830.15,1759.43,912.25,2209.98,3433.33,1613.06,1399.91,3791.07,4947.07,1729.71,8363.03,16024.60
2372,10.28,11.73,True,4203669.70,198351.90,531431.83,267080.20,107582.44,81897.32,40034.62,32642.87,26664.89,27227.54,34368.72,24465.96,21126.15,23854.97,23499.96,32708.92,32601.79,27468.97,10986.81,14412.98,47238.92,89045.28
977,9.86,13.80,True,4286105.56,332508.75,790410.82,247036.28,55085.26,30761.07,22878.07,21048.96,12027.16,15434.25,13715.86,14290.05,15916.00,19288.22,21593.56,26629.65,36980.63,19483.20,24180.45,29499.27,62340.22,113014.56
512,12.75,15.25,True,1787567.98,7911.68,27085.64,9420.84,6209.13,11554.36,7267.57,6716.51,4130.96,3689.77,1348.44,6463.94,4703.45,4983.39,4255.84,3467.62,9073.58,8946.56,14833.34,17348.08,50039.28,873525.48
2248,10.50,15.74,True,2310178.50,65943.45,123588.01,31053.44,4400.12,2937.84,1551.41,1349.98,1766.73,1584.73,1040.88,1884.13,1954.04,2096.65,1153.97,1873.61,3174.42,3768.97,4443.80,4072.86,8448.18,312.56
4279,11.23,-12.14,True,1502305.35,41325.91,69629.20,22363.74,8885.00,8822.77,4165.74,3326.76,2703.39,3616.08,2914.97,2697.01,6836.22,3994.40,11227.60,33924.71,35010.69,34075.52,21337.86,14862.32,8671.76,5429.76
3245,12.23,-11.16,True,251229.05,19061.36,72242.30,59157.97,21390.72,8732.59,3902.11,3150.11,3021.44,2189.83,696.82,2999.37,1468.07,398.07,1073.73,956.98,238.52,218.54,1244.75,1182.87,6089.91,25407.98
