location_id,latitude,longitude,bioenergy_Announced,bioenergy_Existing,coal_Announced,coal_Existing,geothermal_Announced,geothermal_Existing,hydropower_Announced,hydropower_Existing,nuclear_Announced,nuclear_Existing,oil_gas_Announced,oil_gas_Existing,solar_Announced,solar_Existing,wind_Announced,wind_Existing
2086,46.71636883887833,-0.8623967610755556,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,447.5,288.1,1685.5
2087,-28.19675478571544,26.018633021455656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,207.0,0.0,0.0
2088,-83.19526129474656,65.9927557662587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,26.166760847964156,44.172966042502715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,701.6,0.0,0.0
2090,27.01388418855149,-80.6146862476848,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8846.0,372.5,1937.5,0.0,0.0
2091,21.090883015397992,1.813865305177096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.5,0.0,0.0
2092,-21.22449787148475,116.64770399433444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,530.0,24.6,0.0,0.0
2093,-16.519173653489574,129.25691772440803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094,43.445763834693054,133.3185916833233,0.0,0.0,280.0,600.0,0.0,0.0,0.0,0.0,100.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0
2095,30.37413947158106,-104.7231913352669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,-73.79877350279762,41.062690837988505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,27.273855834608206,54.962839983989724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,2237.0,0.0,7.5,0.0,0.0
2098,45.66253220947442,53.95870608114679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,0.0
2099,34.58368255945084,-3.100790222903709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0
2100,-25.73534115662575,117.70419358777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
2101,37.29312718472787,-4.971989518892698,0.0,52.1,0.0,589.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,4677.3,1258.4,3788.1,0.0,1312.0
2102,-72.31100004420163,-0.6407841544158551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,21.133566907310282,26.953685273622586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,67.11025368857543,-106.66649921153969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,-14.495327674578826,-55.43512671748516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0
2106,50.67162848756154,-103.28762760312432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,200.0,220.0
2107,41.85683205013492,71.16922505086798,0.0,0.0,600.0,393.0,0.0,0.0,1436.0,2526.0,0.0,0.0,1000.0,900.0,1150.0,100.0,0.0,0.0
2108,44.73023445962605,74.22690186904659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
2109,23.197117191250555,29.59468870258661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,63.85770680918118,149.85822130814097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,28.325084990211586,28.58807049232848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
2112,-4.353172782602819,12.055331672673411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,534.0,0.0,0.0,0.0,0.0
2113,61.64980020646647,-148.8349506975446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,6.0,0.0,0.0
2114,38.85571543227273,-89.76127366207653,0.0,0.0,0.0,8063.5,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,1195.0,434.0,926.1,0.0,367.0
2115,46.72024791854158,-103.69337966503207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,346.5
2116,35.53819537255814,127.07920855884781,267.0,229.4,0.0,12208.0,0.0,0.0,0.0,700.0,0.0,0.0,5495.0,6279.0,370.0,3077.1,60.0,128.0
2117,-18.111647515931324,136.15816428971848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,8.278833127852453,-5.671625922008855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0
2119,79.03030603566937,-22.207137875395958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,28.819761967509898,33.575933925718694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,35.31917705212456,135.2224392116408,50.0,121.2,0.0,5700.0,0.0,0.0,0.0,3212.0,0.0,4218.0,0.0,0.0,0.0,1000.5,37.8,0.0
2122,-15.141955798259941,-74.66194592921465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.2,0.0,392.3,523.8
2123,38.08687101150251,104.26162340333518,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,10350.0,2809.1,5115.0,1850.0
2124,-8.197828509788266,114.27919462407031,0.0,0.0,0.0,5251.0,76.0,34.0,0.0,0.0,0.0,0.0,0.0,134.0,25.0,1.3,15.0,0.0
2125,-6.429926659866487,-40.32658822785976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.6,0.0,276.4
2126,-2.3927977038764046,137.86438665266544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,30.80143840120657,7.457146456933424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0
2128,49.64476189244994,90.07099022845736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,25.970615394184474,90.85755116845657,0.0,0.0,0.0,750.0,0.0,0.0,840.0,180.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2130,53.37424422389898,-99.36001551209313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2131,29.011693241165112,102.96398053694163,0.0,75.0,0.0,0.0,0.0,0.0,1080.0,29481.0,0.0,0.0,0.0,50.0,320.0,419.5,99.0,571.0
2132,-78.65346158100786,20.679683036640352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,41.70132347667524,-6.309096385319129,0.0,50.0,0.0,0.0,0.0,0.0,1800.0,5955.0,0.0,0.0,0.0,0.0,519.0,811.8,70.0,1962.2
2134,20.124783252268887,73.30812402567739,0.0,24.0,0.0,84.0,0.0,0.0,700.0,310.0,0.0,0.0,0.0,0.0,0.0,44.199999999999996,0.0,65.0
2135,76.38192487506792,-87.61679605999853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,6.07621085249075,-72.0587231441166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,44.2,0.0,0.0
2137,56.250401817555606,106.03863445100721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,-35.381563197936,-63.15512380845549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
2139,-3.5245222952179964,119.73238549625094,0.0,0.0,0.0,200.0,0.0,0.0,450.0,216.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,75.0
2140,32.14985020992606,39.61853289729504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
2141,60.72356713451367,-77.39855912340217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,-4.6395210090543815,152.09440654995973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2143,-6.873687795254768,-61.692439373457155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,48.493744214867924,54.48042184502741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,-12.933334546346368,19.91977527548216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,49.523973196360565,-63.021770627983294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,36.243124786591565,-80.019669061307,0.0,71.0,0.0,6714.2,0.0,0.0,0.0,1090.0,300.0,2430.0,0.0,2587.0,466.4,1457.2,0.0,0.0
2148,26.757403291206217,72.4571894413465,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5957.0,5584.5,0.0,50.0
2149,-18.555868561622198,-54.955177737310315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
2150,-70.89255886046635,32.45881186734688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,8.877064070344655,-73.56777778916292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9,395.0,0.0,0.0
2152,-29.015252433159123,-62.04523748263035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,50.662840471705124,32.431293608783506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0
2154,-75.00846192899387,91.63129923565688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,34.84085599422083,57.387790508879924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,22.894867285145768,6.868063605725492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,62.29406595217233,-45.09142305106499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,-86.55392911798093,-92.11658784996852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,45.074148554260695,-63.1002147889425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,33.0
2160,26.728213229742778,-106.0928264046375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
2161,9.163103527869643,31.512447527306577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,40.13552130372337,20.33099829753082,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,197.0,0.0,0.0,0.0,0.0,330.0,20.6,100.0,90.0
2163,34.05357878503957,36.462550346315474,0.0,0.0,0.0,0.0,0.0,0.0,100.0,156.0,0.0,0.0,2650.0,7150.5,100.0,28.2,0.0,0.0
2164,55.836356076240385,-4.225887996017977,45.0,223.0,0.0,0.0,0.0,0.0,600.0,819.0,0.0,0.0,55.7,248.9,54.599999999999994,67.0,1328.6,5241.2
2165,24.02285009718623,100.13850027909831,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7320.0,0.0,0.0,0.0,0.0,596.1,4030.0,0.0,0.0
2166,-80.4046825472819,112.51989392338584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,14.835404009471224,38.242450850477375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0
2168,52.66092955489496,-7.5662685988456655,0.0,38.4,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,1507.0,1718.0,1788.0,355.4,426.0,845.0
2169,-46.72540949123936,-68.94146215218912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0
2170,39.0517025348207,56.83349631053739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,2.2997686267329702,102.12040514863472,0.0,69.23,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6417.2,125.0,223.4,0.0,0.0
2172,53.94332290372457,101.23850473629786,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,25.10780571624757,-100.14946628723689,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6386.4,1.4,29.9,0.0,472.0
2174,-85.71487260959675,159.0958891161171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,-21.409345979928236,122.66205488341497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,19.587435724335226,-89.0147704840362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2177,76.37269135222796,-29.283113206769748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,-31.729204402857984,121.92548184812321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0
2179,43.822409748371236,85.6964464789166,0.0,42.0,1100.0,11275.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,12630.0,4119.4,1500.0,0.0
2180,6.492846584214173,1.0487812066278628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,165.0,0.0,0.0,275.0,0.0
2181,38.091211176044936,31.741755605668043,0.0,13.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,272.4,0.0,211.5
2182,60.48754244520245,143.50518454644526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,43.874913133328214,2.544997274828023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.0,0.0,0.0,0.0,0.0,276.8,1019.7,73.3,1754.2
2184,61.763933104466744,140.3932826612266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,-79.1036694491679,104.84867783977218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,31.138111906533428,119.65496839981745,280.0,1022.0,10914.0,29312.0,0.0,0.0,4275.0,7295.0,0.0,0.0,3145.0,17382.0,1297.0,5388.8,50.0,278.0
2187,53.80501928557299,137.73572984596697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,-15.49962703231541,25.92736176827569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
2189,30.383706346894122,96.03721185263026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,100.0
2190,68.00604195954415,-33.3189100504586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,-25.104474575593624,27.54302857503855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,78.6,0.0,0.0
2192,63.76232629492922,92.63058535783074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,-8.575076785027983,16.310111801354942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,69.63467616073896,126.95848250742294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,31.224465522132828,65.36280349173938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0
2196,20.619926942073327,40.38789065867552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
2197,-79.06144647011875,-148.4295086582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,18.61343244407621,105.41075715942019,110.0,85.0,0.0,0.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,165.1,300.0,0.0
2199,31.483003713085754,-0.2018235648695987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,54.504600373853265,109.56897065454693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,51.08380945009417,110.35201128844503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,9.050649668211975,1.8597590560162733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2.4,0.0,0.0
2203,-76.13760617393932,-112.34992091210113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,26.601692991547726,12.985592966560784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0
2205,-44.61088431985008,168.87591271299667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0
2206,45.439285501415696,-81.4889147664068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0
2207,-3.8333991873641335,135.43612719834624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,25.794669659206612,80.93379280840938,0.0,0.0,1320.0,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,289.1,0.0,0.0
2209,22.881910814399358,-99.73231856086758,74.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0
2210,29.623511038371756,-95.70625724179614,0.0,0.0,0.0,2697.4,0.0,0.0,0.0,0.0,0.0,2708.0,1848.0,25977.9,1439.8,5085.3,202.5,314.4
2211,37.188497497546216,-120.3786021774269,0.0,77.0,0.0,0.0,0.0,0.0,0.0,2115.0,0.0,0.0,0.0,2069.4,311.9,2095.3,0.0,18.0
2212,-6.428997280213162,-48.04844448945718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,0.2778343025684671,-79.52997496855838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0
2214,13.939747284855624,-1.6471868250858597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
2215,54.19053945676616,119.39624574612576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,-24.562044032676422,-55.19606115083124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
2217,-1.2833641439868062,21.023502598778812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,52.311793240665324,157.27076684750864,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,26.7238926700886,94.84505919590354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,512.2,25.0,175.4,0.0,0.0
2220,5.584875035936743,-59.51148899419482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
2221,77.46521544136424,-41.529467628273004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,23.881840852386063,91.3152484635304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8813.0,12538.2,292.0,30.3,0.0,0.0
2223,4.101516028612331,9.35061693960731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,88.0,0.0,1.1,0.0,0.0
2224,-0.27942819678371056,17.604630670430055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,-16.3114167572989,36.68746127499947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2226,27.49085844093146,63.5270971545823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,-70.34222490656109,44.65598242783066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,54.96550523412486,112.74816920478078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,49.88920145142456,6.6046991224971645,100.0,169.8,0.0,3019.0,0.0,0.0,0.0,2458.0,0.0,7546.0,3245.0,3206.15,171.0,2444.2,322.6,3481.8
2230,-19.562452362902185,20.338862138902872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,69.11018053748614,156.9266041278471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,4.249484084715437,39.661750216036914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,63.69040957726921,-47.842467645714144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,11.310944404581528,-5.477740981287962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,-77.0664226401932,-22.240681069914345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,-31.648099698380623,-54.437865366854446,0.0,11.2,0.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,0.0,50.0
2237,46.50827573454579,96.48713673382693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,54.858840233263976,26.037105948376578,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,0.0,0.0,0.0,197.8,0.0,50.0
2239,40.767295360468076,102.7092462064577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0
2240,32.8177554487183,-4.478819333906007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,57.5,0.0,210.0
2241,20.31331243271533,44.609529618366594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,119.0,0.0,0.0,0.0
2242,48.03017636912801,-95.10269489394945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,51.0,0.0,4.6
2243,69.50180498107515,-160.692311778391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,69.517873139624,-84.74758002321728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,-26.814759755138134,17.454090075437566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0
2246,29.720401502560563,26.830051173036516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,37.03664722271291,78.08399728797795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1171.0,0.0,0.0
2248,10.46719971726136,15.611929140028003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,25.95847866326538,106.20003713778351,10.0,112.0,1320.0,5860.0,0.0,0.0,0.0,3178.0,0.0,0.0,0.0,0.0,5445.7,6825.5,843.0,1153.0
